Date_Param,Province_Name,Temperature,Precipitation
2025-11-13,Maluku Utara,26.68,10.6
2025-11-14,Maluku Utara,26.81,15.09
2025-11-15,Maluku Utara,26.73,8.27
2025-11-16,Maluku Utara,27.18,10.3
2025-11-17,Maluku Utara,27.0,30.39
2025-11-18,Maluku Utara,26.62,25.21
2025-11-19,Maluku Utara,26.84,36.48
2025-11-20,Maluku Utara,26.99,11.69
2025-11-21,Maluku Utara,26.73,18.53
2025-11-22,Maluku Utara,26.49,4.34
2025-11-23,Maluku Utara,26.78,0.31
2025-11-24,Maluku Utara,26.91,1.19
2025-11-25,Maluku Utara,27.12,0.66
2025-11-26,Maluku Utara,27.66,1.66
2025-11-27,Maluku Utara,27.51,0.78
2025-11-28,Maluku Utara,27.93,0.06
2025-11-29,Maluku Utara,28.04,1.15
2025-11-30,Maluku Utara,27.1,25.76
2025-12-01,Maluku Utara,26.37,35.49
2025-12-02,Maluku Utara,26.67,13.94
2025-12-03,Maluku Utara,26.73,30.93
2025-12-04,Maluku Utara,26.25,9.38
2025-12-05,Maluku Utara,26.09,15.5
2025-12-06,Maluku Utara,26.59,14.81
2025-12-07,Maluku Utara,26.62,12.63
2025-12-08,Maluku Utara,26.83,7.51
2025-12-09,Maluku Utara,27.29,18.63
2025-12-10,Maluku Utara,27.0,2.0
2025-12-11,Maluku Utara,26.17,13.11
2025-12-12,Maluku Utara,26.65,6.98
2025-12-13,Maluku Utara,27.0,44.51
2025-12-14,Maluku Utara,27.26,9.09
2025-12-15,Maluku Utara,27.93,0.77
2025-12-16,Maluku Utara,27.48,18.44
2025-12-17,Maluku Utara,27.51,3.62
2025-12-18,Maluku Utara,27.53,1.75
2025-12-19,Maluku Utara,26.69,32.59
2025-12-20,Maluku Utara,27.25,10.41
2025-12-21,Maluku Utara,27.35,1.54
2025-12-22,Maluku Utara,27.48,1.88
2025-12-23,Maluku Utara,27.35,8.15
2025-12-24,Maluku Utara,27.64,8.73
2025-12-25,Maluku Utara,27.36,0.76
2025-12-26,Maluku Utara,26.83,1.9
2025-12-27,Maluku Utara,26.9,2.68
2025-12-28,Maluku Utara,27.41,22.25
2025-12-29,Maluku Utara,26.71,19.3
2025-12-30,Maluku Utara,26.69,1.17
2025-12-31,Maluku Utara,26.96,0.83
2026-01-01,Maluku Utara,27.26,24.05
2026-01-02,Maluku Utara,26.95,32.23
2026-01-03,Maluku Utara,26.58,3.92
2026-01-04,Maluku Utara,26.51,5.23
2026-01-05,Maluku Utara,26.49,100.76
2026-01-06,Maluku Utara,25.95,50.16
2026-01-07,Maluku Utara,26.05,11.06
2026-01-08,Maluku Utara,25.94,8.36
2026-01-09,Maluku Utara,26.75,0.52
2026-01-10,Maluku Utara,27.18,0.18
2026-01-11,Maluku Utara,26.77,1.18
2026-01-12,Maluku Utara,25.87,18.96
2026-01-13,Maluku Utara,25.6,29.83
2026-01-14,Maluku Utara,26.18,0.74
2026-01-15,Maluku Utara,26.37,0.18
2026-01-16,Maluku Utara,26.91,0.1
2026-01-17,Maluku Utara,26.24,0.56
2026-01-18,Maluku Utara,26.68,0.29
2026-01-19,Maluku Utara,27.0,4.32
2026-01-20,Maluku Utara,26.98,17.91
2026-01-21,Maluku Utara,26.67,14.04
2026-01-22,Maluku Utara,26.6,0.22
2026-01-23,Maluku Utara,26.74,0.17
2026-01-24,Maluku Utara,26.91,0.14
2026-01-25,Maluku Utara,26.62,1.51
2026-01-26,Maluku Utara,27.64,1.86
2026-01-27,Maluku Utara,27.91,0.11
2026-01-28,Maluku Utara,27.61,0.24
2026-01-29,Maluku Utara,27.36,2.97
2026-01-30,Maluku Utara,27.01,0.47
2026-01-31,Maluku Utara,27.12,10.46
2026-02-01,Maluku Utara,26.46,13.88
2026-02-02,Maluku Utara,26.99,0.38
2026-02-03,Maluku Utara,26.96,1.57
2026-02-04,Maluku Utara,26.97,16.15
2026-02-05,Maluku Utara,27.22,15.5
2026-02-06,Maluku Utara,26.26,14.4
2026-02-07,Maluku Utara,26.44,6.08
2026-02-08,Maluku Utara,26.5,17.84
2026-02-09,Maluku Utara,26.58,5.03
2026-02-10,Maluku Utara,26.39,4.45
2026-02-11,Maluku Utara,27.32,1.71
2026-02-12,Maluku Utara,27.17,2.62
2022-01-01,Papua Barat,25.86,0.52
2022-01-02,Papua Barat,25.21,13.51
2022-01-03,Papua Barat,24.76,9.06
2022-01-04,Papua Barat,24.27,9.02
2022-01-05,Papua Barat,24.29,9.08
2022-01-06,Papua Barat,25.15,0.76
2022-01-07,Papua Barat,25.61,0.13
2022-01-08,Papua Barat,25.27,1.32
2022-01-09,Papua Barat,24.34,7.33
2022-01-10,Papua Barat,25.31,0.57
2022-01-11,Papua Barat,26.0,2.87
2022-01-12,Papua Barat,25.2,6.13
2022-01-13,Papua Barat,25.65,7.3
2022-01-14,Papua Barat,25.65,6.15
2022-01-15,Papua Barat,25.65,3.89
2022-01-16,Papua Barat,25.31,29.59
2022-01-17,Papua Barat,24.51,20.81
2022-01-18,Papua Barat,24.48,29.52
2022-01-19,Papua Barat,24.92,11.81
2022-01-20,Papua Barat,25.2,7.28
2022-01-21,Papua Barat,24.82,5.56
2022-01-22,Papua Barat,24.36,4.69
2022-01-23,Papua Barat,25.64,2.4
2022-01-24,Papua Barat,25.66,1.89
2022-01-25,Papua Barat,25.83,6.31
2022-01-26,Papua Barat,25.63,4.6
2022-01-27,Papua Barat,26.18,4.37
2022-01-28,Papua Barat,25.44,7.28
2022-01-29,Papua Barat,25.33,2.33
2022-01-30,Papua Barat,24.49,1.54
2022-01-31,Papua Barat,24.46,2.95
2022-02-01,Papua Barat,24.73,2.54
2022-02-02,Papua Barat,25.4,0.37
2022-02-03,Papua Barat,25.67,0.28
2022-02-04,Papua Barat,25.16,7.13
2022-02-05,Papua Barat,25.74,1.99
2022-02-06,Papua Barat,25.95,2.91
2022-02-07,Papua Barat,26.17,1.25
2022-02-08,Papua Barat,26.15,0.99
2022-02-09,Papua Barat,24.86,22.13
2022-02-10,Papua Barat,24.77,12.17
2022-02-11,Papua Barat,25.32,21.78
2022-02-12,Papua Barat,24.77,14.2
2022-02-13,Papua Barat,24.69,14.47
2022-02-14,Papua Barat,24.24,30.25
2022-02-15,Papua Barat,24.2,30.88
2022-02-16,Papua Barat,24.68,5.53
2022-02-17,Papua Barat,24.65,4.41
2022-02-18,Papua Barat,25.15,1.86
2022-02-19,Papua Barat,24.34,19.69
2022-02-20,Papua Barat,24.72,16.42
2022-02-21,Papua Barat,24.54,11.08
2022-02-22,Papua Barat,24.08,22.94
2022-02-23,Papua Barat,24.86,14.96
2022-02-24,Papua Barat,24.03,45.75
2022-02-25,Papua Barat,24.47,21.78
2022-02-26,Papua Barat,25.14,10.1
2022-02-27,Papua Barat,24.92,13.46
2022-02-28,Papua Barat,25.71,0.62
2022-03-01,Papua Barat,25.49,3.26
2022-03-02,Papua Barat,26.04,1.85
2022-03-03,Papua Barat,25.35,0.76
2022-03-04,Papua Barat,25.76,3.81
2022-03-05,Papua Barat,25.02,3.78
2022-03-06,Papua Barat,24.81,4.5
2022-03-07,Papua Barat,25.25,4.67
2022-03-08,Papua Barat,25.33,12.18
2022-03-09,Papua Barat,25.05,7.05
2022-03-10,Papua Barat,25.58,2.43
2022-03-11,Papua Barat,24.44,24.57
2022-03-12,Papua Barat,25.81,1.91
2022-03-13,Papua Barat,25.62,5.0
2022-03-14,Papua Barat,25.68,10.66
2022-03-15,Papua Barat,26.18,2.36
2022-03-16,Papua Barat,25.83,24.25
2022-03-17,Papua Barat,26.02,12.79
2022-03-18,Papua Barat,26.4,0.51
2022-03-19,Papua Barat,26.29,2.03
2022-03-20,Papua Barat,25.95,11.6
2022-03-21,Papua Barat,25.78,5.0
2022-03-22,Papua Barat,25.46,4.38
2022-03-23,Papua Barat,24.6,7.8
2022-03-24,Papua Barat,24.59,4.02
2022-03-25,Papua Barat,24.19,6.35
2022-03-26,Papua Barat,24.9,7.85
2022-03-27,Papua Barat,24.88,7.52
2022-03-28,Papua Barat,24.73,11.9
2022-03-29,Papua Barat,24.67,3.08
2022-03-30,Papua Barat,25.32,2.78
2022-03-31,Papua Barat,23.78,23.39
2022-04-01,Papua Barat,24.35,3.51
2022-04-02,Papua Barat,24.51,17.23
2022-04-03,Papua Barat,24.83,5.42
2022-04-04,Papua Barat,24.97,0.44
2022-04-05,Papua Barat,24.73,2.21
2022-04-06,Papua Barat,25.19,1.96
2022-04-07,Papua Barat,25.01,1.91
2022-04-08,Papua Barat,25.01,20.08
2022-04-09,Papua Barat,24.83,29.91
2022-04-10,Papua Barat,25.03,28.48
2022-04-11,Papua Barat,24.51,76.98
2022-04-12,Papua Barat,24.68,4.62
2022-04-13,Papua Barat,25.02,1.36
2022-04-14,Papua Barat,25.71,3.16
2022-04-15,Papua Barat,25.02,12.62
2022-04-16,Papua Barat,24.56,12.54
2022-04-17,Papua Barat,24.92,4.68
2022-04-18,Papua Barat,25.38,8.72
2022-04-19,Papua Barat,26.16,1.58
2022-04-20,Papua Barat,26.31,12.18
2022-04-21,Papua Barat,26.02,11.82
2022-04-22,Papua Barat,25.66,7.82
2022-04-23,Papua Barat,24.88,2.72
2022-04-24,Papua Barat,24.94,0.43
2022-04-25,Papua Barat,25.97,2.1
2022-04-26,Papua Barat,25.44,32.12
2022-04-27,Papua Barat,25.06,14.7
2022-04-28,Papua Barat,25.12,28.36
2022-04-29,Papua Barat,24.7,7.42
2022-04-30,Papua Barat,25.07,9.04
2022-05-01,Papua Barat,25.73,1.06
2022-05-02,Papua Barat,26.24,0.12
2022-05-03,Papua Barat,26.16,8.64
2022-05-04,Papua Barat,26.03,4.48
2022-05-05,Papua Barat,25.73,4.03
2022-05-06,Papua Barat,25.69,1.58
2022-05-07,Papua Barat,25.69,28.44
2022-05-08,Papua Barat,25.96,13.04
2022-05-09,Papua Barat,26.64,27.67
2022-05-10,Papua Barat,25.79,43.12
2022-05-11,Papua Barat,25.73,4.11
2022-05-12,Papua Barat,26.37,0.74
2022-05-13,Papua Barat,25.79,35.3
2022-05-14,Papua Barat,25.18,15.06
2022-05-15,Papua Barat,25.45,8.25
2022-05-16,Papua Barat,24.6,10.44
2022-05-17,Papua Barat,24.69,0.44
2022-05-18,Papua Barat,25.73,1.05
2022-05-19,Papua Barat,25.44,9.67
2022-05-20,Papua Barat,25.68,6.07
2022-05-21,Papua Barat,25.72,8.23
2022-05-22,Papua Barat,24.25,7.48
2022-05-23,Papua Barat,25.19,17.75
2022-05-24,Papua Barat,24.92,37.37
2022-05-25,Papua Barat,24.69,24.35
2022-05-26,Papua Barat,24.51,1.55
2022-05-27,Papua Barat,25.7,1.52
2022-05-28,Papua Barat,25.75,2.49
2022-05-29,Papua Barat,25.38,13.86
2022-05-30,Papua Barat,24.52,4.37
2022-05-31,Papua Barat,25.29,20.83
2022-06-01,Papua Barat,25.51,6.32
2022-06-02,Papua Barat,25.67,1.91
2022-06-03,Papua Barat,25.62,3.82
2022-06-04,Papua Barat,25.14,36.7
2022-06-05,Papua Barat,24.5,9.72
2022-06-06,Papua Barat,25.31,0.96
2022-06-07,Papua Barat,25.69,0.87
2022-06-08,Papua Barat,25.36,0.58
2022-06-09,Papua Barat,24.88,1.86
2022-06-10,Papua Barat,25.41,1.11
2022-06-11,Papua Barat,25.92,0.23
2022-06-12,Papua Barat,25.81,5.04
2022-06-13,Papua Barat,25.11,6.37
2022-06-14,Papua Barat,25.87,0.39
2022-06-15,Papua Barat,25.11,5.55
2022-06-16,Papua Barat,24.9,2.81
2022-06-17,Papua Barat,25.55,6.26
2022-06-18,Papua Barat,25.42,6.41
2022-06-19,Papua Barat,25.08,61.97
2022-06-20,Papua Barat,24.52,31.19
2022-06-21,Papua Barat,24.66,0.3
2022-06-22,Papua Barat,25.35,2.45
2022-06-23,Papua Barat,24.97,8.85
2022-06-24,Papua Barat,25.2,10.01
2022-06-25,Papua Barat,25.68,6.73
2022-06-26,Papua Barat,24.93,9.75
2022-06-27,Papua Barat,23.49,11.69
2022-06-28,Papua Barat,24.71,6.29
2022-06-29,Papua Barat,24.89,2.61
2022-06-30,Papua Barat,25.25,4.62
2022-07-01,Papua Barat,25.48,4.32
2022-07-02,Papua Barat,25.7,0.75
2022-07-03,Papua Barat,24.99,42.13
2022-07-04,Papua Barat,25.2,26.83
2022-07-05,Papua Barat,25.11,16.71
2022-07-06,Papua Barat,24.64,137.39
2022-07-07,Papua Barat,24.09,63.41
2022-07-08,Papua Barat,24.13,35.16
2022-07-09,Papua Barat,24.58,35.42
2022-07-10,Papua Barat,24.74,3.69
2022-07-11,Papua Barat,24.96,6.7
2022-07-12,Papua Barat,24.78,64.92
2022-07-13,Papua Barat,24.69,27.27
2022-07-14,Papua Barat,25.15,5.71
2022-07-15,Papua Barat,25.17,0.44
2022-07-16,Papua Barat,25.13,28.34
2022-07-17,Papua Barat,24.07,22.01
2022-07-18,Papua Barat,24.29,6.86
2022-07-19,Papua Barat,24.28,9.42
2022-07-20,Papua Barat,23.98,4.58
2022-07-21,Papua Barat,24.94,13.66
2022-07-22,Papua Barat,24.06,57.69
2022-07-23,Papua Barat,24.32,9.01
2022-07-24,Papua Barat,25.02,5.35
2022-07-25,Papua Barat,25.9,2.04
2022-07-26,Papua Barat,25.38,6.87
2022-07-27,Papua Barat,25.65,1.04
2022-07-28,Papua Barat,25.17,4.51
2022-07-29,Papua Barat,24.57,15.07
2022-07-30,Papua Barat,24.82,2.13
2022-07-31,Papua Barat,25.43,2.99
2022-08-01,Papua Barat,25.46,2.85
2022-08-02,Papua Barat,25.2,4.83
2022-08-03,Papua Barat,25.32,3.26
2022-08-04,Papua Barat,24.13,14.76
2022-08-05,Papua Barat,24.8,26.39
2022-08-06,Papua Barat,24.85,35.29
2022-08-07,Papua Barat,24.81,1.83
2022-08-08,Papua Barat,25.01,27.83
2022-08-09,Papua Barat,24.47,32.74
2022-08-10,Papua Barat,24.4,34.23
2022-08-11,Papua Barat,24.79,2.85
2022-08-12,Papua Barat,25.03,4.78
2022-08-13,Papua Barat,24.79,2.82
2022-08-14,Papua Barat,24.79,12.62
2022-08-15,Papua Barat,25.29,4.73
2022-08-16,Papua Barat,25.02,1.51
2022-08-17,Papua Barat,24.46,16.3
2022-08-18,Papua Barat,24.4,7.5
2022-08-19,Papua Barat,24.35,8.41
2022-08-20,Papua Barat,24.5,9.67
2022-08-21,Papua Barat,24.93,2.24
2022-08-22,Papua Barat,25.17,12.49
2022-08-23,Papua Barat,25.42,7.5
2022-08-24,Papua Barat,24.78,9.65
2022-08-25,Papua Barat,24.74,3.2
2022-08-26,Papua Barat,25.26,7.89
2022-08-27,Papua Barat,25.67,5.24
2022-08-28,Papua Barat,25.1,11.66
2022-08-29,Papua Barat,25.22,7.01
2022-08-30,Papua Barat,25.01,12.59
2022-08-31,Papua Barat,25.74,1.83
2022-09-01,Papua Barat,25.3,8.31
2022-09-02,Papua Barat,25.52,2.84
2022-09-03,Papua Barat,25.22,3.04
2022-09-04,Papua Barat,26.12,5.28
2022-09-05,Papua Barat,26.05,2.8
2022-09-06,Papua Barat,25.32,2.48
2022-09-07,Papua Barat,25.29,2.61
2022-09-08,Papua Barat,25.64,2.3
2022-09-09,Papua Barat,25.66,2.94
2022-09-10,Papua Barat,25.09,30.85
2022-09-11,Papua Barat,25.25,4.34
2022-09-12,Papua Barat,25.64,2.71
2022-09-13,Papua Barat,24.6,2.51
2022-09-14,Papua Barat,26.01,0.18
2022-09-15,Papua Barat,25.84,1.82
2022-09-16,Papua Barat,25.62,46.98
2022-09-17,Papua Barat,24.41,49.96
2022-09-18,Papua Barat,25.41,1.34
2022-09-19,Papua Barat,25.56,9.34
2022-09-20,Papua Barat,25.48,4.72
2022-09-21,Papua Barat,25.3,16.8
2022-09-22,Papua Barat,24.81,25.14
2022-09-23,Papua Barat,25.12,5.07
2022-09-24,Papua Barat,25.45,4.24
2022-09-25,Papua Barat,25.05,23.85
2022-09-26,Papua Barat,25.51,5.99
2022-09-27,Papua Barat,25.1,13.13
2022-09-28,Papua Barat,25.03,8.33
2022-09-29,Papua Barat,25.38,2.71
2022-09-30,Papua Barat,25.85,9.99
2022-10-01,Papua Barat,25.4,5.34
2022-10-02,Papua Barat,25.6,16.76
2022-10-03,Papua Barat,26.11,3.42
2022-10-04,Papua Barat,25.62,3.88
2022-10-05,Papua Barat,26.46,1.41
2022-10-06,Papua Barat,26.25,2.09
2022-10-07,Papua Barat,25.66,4.02
2022-10-08,Papua Barat,26.55,1.3
2022-10-09,Papua Barat,26.02,15.5
2022-10-10,Papua Barat,25.64,2.74
2022-10-11,Papua Barat,25.38,6.89
2022-10-12,Papua Barat,24.97,5.51
2022-10-13,Papua Barat,25.56,1.68
2022-10-14,Papua Barat,25.71,2.01
2022-10-15,Papua Barat,26.07,4.82
2022-10-16,Papua Barat,26.06,1.8
2022-10-17,Papua Barat,26.14,1.75
2022-10-18,Papua Barat,26.28,3.64
2022-10-19,Papua Barat,25.53,11.33
2022-10-20,Papua Barat,25.33,6.05
2022-10-21,Papua Barat,26.01,2.99
2022-10-22,Papua Barat,25.97,2.39
2022-10-23,Papua Barat,26.2,3.21
2022-10-24,Papua Barat,26.29,1.27
2022-10-25,Papua Barat,25.75,1.18
2022-10-26,Papua Barat,25.74,5.3
2022-10-27,Papua Barat,25.12,11.88
2022-10-28,Papua Barat,26.09,7.07
2022-10-29,Papua Barat,25.37,11.57
2022-10-30,Papua Barat,26.07,0.87
2022-10-31,Papua Barat,26.46,7.13
2022-11-01,Papua Barat,26.13,10.83
2022-11-02,Papua Barat,26.21,5.57
2022-11-03,Papua Barat,25.84,3.06
2022-11-04,Papua Barat,26.23,0.28
2022-11-05,Papua Barat,26.18,3.27
2022-11-06,Papua Barat,25.72,1.78
2022-11-07,Papua Barat,25.89,15.11
2022-11-08,Papua Barat,25.77,16.66
2022-11-09,Papua Barat,25.58,32.9
2022-11-10,Papua Barat,25.13,49.12
2022-11-11,Papua Barat,25.17,48.86
2022-11-12,Papua Barat,25.34,32.12
2022-11-13,Papua Barat,25.72,11.43
2022-11-14,Papua Barat,25.44,12.62
2022-11-15,Papua Barat,25.45,8.22
2022-11-16,Papua Barat,24.74,42.39
2022-11-17,Papua Barat,25.2,27.32
2022-11-18,Papua Barat,25.48,15.14
2022-11-19,Papua Barat,25.49,8.18
2022-11-20,Papua Barat,24.87,11.17
2022-11-21,Papua Barat,25.8,0.36
2022-11-22,Papua Barat,25.88,1.16
2022-11-23,Papua Barat,25.26,5.36
2022-11-24,Papua Barat,25.87,2.02
2022-11-25,Papua Barat,25.59,24.01
2022-11-26,Papua Barat,25.56,13.06
2022-11-27,Papua Barat,25.37,82.73
2022-11-28,Papua Barat,25.04,11.83
2022-11-29,Papua Barat,24.73,14.37
2022-11-30,Papua Barat,24.72,7.18
2022-12-01,Papua Barat,24.91,7.71
2022-12-02,Papua Barat,24.79,7.59
2022-12-03,Papua Barat,25.22,9.94
2022-12-04,Papua Barat,25.02,3.0
2022-12-05,Papua Barat,25.12,6.29
2022-12-06,Papua Barat,25.01,9.94
2022-12-07,Papua Barat,25.24,0.9
2022-12-08,Papua Barat,24.92,13.46
2022-12-09,Papua Barat,25.37,7.31
2022-12-10,Papua Barat,25.56,0.32
2022-12-11,Papua Barat,25.62,15.51
2022-12-12,Papua Barat,24.73,39.39
2022-12-13,Papua Barat,24.44,7.49
2022-12-14,Papua Barat,25.33,11.09
2022-12-15,Papua Barat,25.45,7.38
2022-12-16,Papua Barat,25.34,11.09
2022-12-17,Papua Barat,24.94,25.16
2022-12-18,Papua Barat,24.66,14.52
2022-12-19,Papua Barat,25.18,37.91
2022-12-20,Papua Barat,25.36,14.67
2022-12-21,Papua Barat,24.82,4.46
2022-12-22,Papua Barat,25.52,0.09
2022-12-23,Papua Barat,26.56,0.98
2022-12-24,Papua Barat,25.93,1.1
2022-12-25,Papua Barat,25.64,8.12
2022-12-26,Papua Barat,25.06,26.39
2022-12-27,Papua Barat,24.78,4.63
2022-12-28,Papua Barat,24.83,9.57
2022-12-29,Papua Barat,24.81,12.96
2022-12-30,Papua Barat,24.19,14.95
2022-12-31,Papua Barat,23.35,37.28
2023-01-01,Papua Barat,24.77,2.04
2023-01-02,Papua Barat,25.79,0.01
2023-01-03,Papua Barat,26.32,0.26
2023-01-04,Papua Barat,25.56,1.25
2023-01-05,Papua Barat,25.69,9.75
2023-01-06,Papua Barat,24.34,13.09
2023-01-07,Papua Barat,24.85,5.29
2023-01-08,Papua Barat,25.41,8.52
2023-01-09,Papua Barat,24.37,81.71
2023-01-10,Papua Barat,24.48,3.6
2023-01-11,Papua Barat,24.23,16.43
2023-01-12,Papua Barat,24.33,2.57
2023-01-13,Papua Barat,25.35,0.22
2023-01-14,Papua Barat,25.79,0.43
2023-01-15,Papua Barat,25.21,0.81
2023-01-16,Papua Barat,25.38,0.29
2023-01-17,Papua Barat,25.76,1.92
2023-01-18,Papua Barat,24.67,3.32
2023-01-19,Papua Barat,24.95,3.55
2023-01-20,Papua Barat,24.52,7.89
2023-01-21,Papua Barat,24.4,15.74
2023-01-22,Papua Barat,23.93,14.03
2023-01-23,Papua Barat,24.37,11.03
2023-01-24,Papua Barat,25.02,1.52
2023-01-25,Papua Barat,25.41,5.99
2023-01-26,Papua Barat,26.17,2.84
2023-01-27,Papua Barat,24.88,23.03
2023-01-28,Papua Barat,24.59,15.22
2023-01-29,Papua Barat,25.3,3.8
2023-01-30,Papua Barat,24.97,30.45
2023-01-31,Papua Barat,25.43,7.97
2023-02-01,Papua Barat,25.45,27.18
2023-02-02,Papua Barat,25.64,18.02
2023-02-03,Papua Barat,24.84,7.93
2023-02-04,Papua Barat,24.6,14.61
2023-02-05,Papua Barat,24.44,25.61
2023-02-06,Papua Barat,24.46,10.77
2023-02-07,Papua Barat,24.52,12.54
2023-02-08,Papua Barat,24.27,20.92
2023-02-09,Papua Barat,23.62,15.37
2023-02-10,Papua Barat,24.71,4.44
2023-02-11,Papua Barat,25.02,1.29
2023-02-12,Papua Barat,25.86,1.27
2023-02-13,Papua Barat,25.59,4.37
2023-02-14,Papua Barat,25.23,16.0
2023-02-15,Papua Barat,24.98,15.81
2023-02-16,Papua Barat,25.3,6.95
2023-02-17,Papua Barat,25.12,5.27
2023-02-18,Papua Barat,25.12,6.68
2023-02-19,Papua Barat,24.24,22.43
2023-02-20,Papua Barat,24.57,2.76
2023-02-21,Papua Barat,25.62,3.75
2023-02-22,Papua Barat,25.27,4.76
2023-02-23,Papua Barat,25.29,4.2
2023-02-24,Papua Barat,24.78,5.85
2023-02-25,Papua Barat,25.42,4.16
2023-02-26,Papua Barat,25.28,5.87
2023-02-27,Papua Barat,25.92,2.16
2023-02-28,Papua Barat,25.6,6.09
2023-03-01,Papua Barat,25.35,9.15
2023-03-02,Papua Barat,25.07,10.66
2023-03-03,Papua Barat,24.07,7.76
2023-03-04,Papua Barat,24.69,1.49
2023-03-05,Papua Barat,23.99,16.29
2023-03-06,Papua Barat,23.93,11.1
2023-03-07,Papua Barat,24.99,5.07
2023-03-08,Papua Barat,25.57,3.11
2023-03-09,Papua Barat,25.62,0.94
2023-03-10,Papua Barat,26.0,0.37
2023-03-11,Papua Barat,26.05,0.25
2023-03-12,Papua Barat,25.89,2.4
2023-03-13,Papua Barat,24.74,24.22
2023-03-14,Papua Barat,25.61,8.62
2023-03-15,Papua Barat,24.99,42.45
2023-03-16,Papua Barat,24.88,2.06
2023-03-17,Papua Barat,25.18,2.2
2023-03-18,Papua Barat,25.54,5.16
2023-03-19,Papua Barat,25.19,3.91
2023-03-20,Papua Barat,26.04,2.82
2023-03-21,Papua Barat,25.39,24.27
2023-03-22,Papua Barat,25.83,23.01
2023-03-23,Papua Barat,25.85,4.01
2023-03-24,Papua Barat,25.66,7.43
2023-03-25,Papua Barat,25.45,5.77
2023-03-26,Papua Barat,24.71,6.24
2023-03-27,Papua Barat,25.06,24.21
2023-03-28,Papua Barat,24.39,43.48
2023-03-29,Papua Barat,25.14,6.77
2023-03-30,Papua Barat,25.29,7.67
2023-03-31,Papua Barat,25.23,36.43
2023-04-01,Papua Barat,25.63,17.22
2023-04-02,Papua Barat,24.93,17.93
2023-04-03,Papua Barat,24.98,9.06
2023-04-04,Papua Barat,24.78,2.51
2023-04-05,Papua Barat,24.56,12.11
2023-04-06,Papua Barat,24.31,18.18
2023-04-07,Papua Barat,24.78,7.56
2023-04-08,Papua Barat,24.15,13.87
2023-04-09,Papua Barat,25.05,4.12
2023-04-10,Papua Barat,25.99,0.12
2023-04-11,Papua Barat,26.1,1.07
2023-04-12,Papua Barat,25.35,2.96
2023-04-13,Papua Barat,25.76,0.73
2023-04-14,Papua Barat,25.84,7.06
2023-04-15,Papua Barat,25.01,5.21
2023-04-16,Papua Barat,25.76,0.54
2023-04-17,Papua Barat,25.88,10.2
2023-04-18,Papua Barat,25.2,11.14
2023-04-19,Papua Barat,25.46,5.99
2023-04-20,Papua Barat,25.94,0.58
2023-04-21,Papua Barat,26.18,12.13
2023-04-22,Papua Barat,25.62,8.01
2023-04-23,Papua Barat,25.6,3.1
2023-04-24,Papua Barat,26.05,2.96
2023-04-25,Papua Barat,26.25,12.42
2023-04-26,Papua Barat,25.7,22.43
2023-04-27,Papua Barat,26.25,1.36
2023-04-28,Papua Barat,25.8,3.18
2023-04-29,Papua Barat,25.72,11.19
2023-04-30,Papua Barat,25.38,25.42
2023-05-01,Papua Barat,25.08,20.22
2023-05-02,Papua Barat,25.4,19.73
2023-05-03,Papua Barat,26.31,1.54
2023-05-04,Papua Barat,26.55,5.77
2023-05-05,Papua Barat,25.77,30.65
2023-05-06,Papua Barat,26.19,12.6
2023-05-07,Papua Barat,26.34,4.13
2023-05-08,Papua Barat,25.28,23.72
2023-05-09,Papua Barat,25.44,31.52
2023-05-10,Papua Barat,24.86,33.68
2023-05-11,Papua Barat,25.19,24.73
2023-05-12,Papua Barat,25.56,3.19
2023-05-13,Papua Barat,25.82,1.43
2023-05-14,Papua Barat,25.85,11.33
2023-05-15,Papua Barat,25.5,8.13
2023-05-16,Papua Barat,25.15,8.55
2023-05-17,Papua Barat,25.47,4.21
2023-05-18,Papua Barat,25.24,28.41
2023-05-19,Papua Barat,24.66,6.87
2023-05-20,Papua Barat,24.39,1.33
2023-05-21,Papua Barat,24.74,9.28
2023-05-22,Papua Barat,24.87,18.76
2023-05-23,Papua Barat,25.67,5.49
2023-05-24,Papua Barat,25.53,0.35
2023-05-25,Papua Barat,25.68,3.5
2023-05-26,Papua Barat,24.9,0.85
2023-05-27,Papua Barat,24.63,0.5
2023-05-28,Papua Barat,25.22,1.71
2023-05-29,Papua Barat,25.73,0.27
2023-05-30,Papua Barat,25.81,1.37
2023-05-31,Papua Barat,25.51,38.74
2023-06-01,Papua Barat,25.75,51.37
2023-06-02,Papua Barat,25.64,1.04
2023-06-03,Papua Barat,25.7,8.64
2023-06-04,Papua Barat,25.88,8.87
2023-06-05,Papua Barat,26.28,2.04
2023-06-06,Papua Barat,25.53,7.97
2023-06-07,Papua Barat,25.16,16.68
2023-06-08,Papua Barat,24.73,4.89
2023-06-09,Papua Barat,25.16,2.01
2023-06-10,Papua Barat,25.47,8.96
2023-06-11,Papua Barat,25.29,26.52
2023-06-12,Papua Barat,24.71,9.04
2023-06-13,Papua Barat,25.17,8.5
2023-06-14,Papua Barat,24.81,14.82
2023-06-15,Papua Barat,24.26,30.0
2023-06-16,Papua Barat,24.51,2.88
2023-06-17,Papua Barat,24.92,22.08
2023-06-18,Papua Barat,24.45,17.4
2023-06-19,Papua Barat,25.09,0.33
2023-06-20,Papua Barat,24.39,2.44
2023-06-21,Papua Barat,24.0,3.79
2023-06-22,Papua Barat,24.71,13.34
2023-06-23,Papua Barat,23.98,23.22
